Drug_ID,Drug,MW,LogP,HBD,HBA,TPSA,RotBonds,Rings,FractionCSP3,Y
hexapeptide 16,C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,454.52800000000013,-2.287399999999991,4,6,157.01999999999998,0,1,0.7,-5.3000002
hexapeptide 19,C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,454.52800000000025,-2.287399999999992,4,6,157.02,0,1,0.7,-5.8200002
hexapeptide 43,C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,482.5820000000002,-1.6029999999999904,2,6,139.44,0,1,0.7272727272727273,-5.8200002
hexapeptide 51,C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C1=O,482.5820000000002,-1.6029999999999909,2,6,139.44,0,1,0.7272727272727273,-5.3000002
indobufen,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,295.33799999999997,3.425200000000002,1,2,57.61,4,3,0.2222222222222222,-4.3899999
IRR ,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,624.5480000000003,-1.3840999999999999,9,16,258.42999999999995,7,5,0.4642857142857143,-6.54
isovitexin ,O=c1cc(-c2ccc(O)cc2)oc2cc([O-])c(C3OC(CO)C(O)C(O)C3O)c(O)c12,431.3730000000001,-0.5403000000000002,6,10,183.88,3,4,0.2857142857142857,-6.1999998
kaempferide ,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,300.266,2.5854000000000017,3,6,100.13000000000001,2,3,0.0625,-5.1900001
LEF553,N=C(N)NCCC[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,630.7500000000001,-0.04962999999999129,9,7,238.54,17,3,0.30303030303030304,-7.7600002
LY366092,CNC(=O)/C=C(/c1ccc2nc(N)n(S(=O)(=O)C(C)C)c2c1)c1ccccc1-c1cccc2ccccc12,524.6460000000002,5.2027000000000045,2,6,107.07999999999998,6,5,0.13333333333333333,-4.0300002
methanol,CO,32.042,-0.3915,1,1,20.23,0,0,1.0,-4.4899998
N-acetyl-tryptophanamide,CC(=O)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,245.282,0.7004000000000005,3,3,87.97999999999999,3,2,0.23076923076923078,-5.619999900000002
neolignan smi06,C=CCc1cc(OC)c(OC(C)C(OC(C)=O)c2ccc(OC)c(OC)c2)c(OC)c1,430.4970000000002,4.521200000000005,0,7,72.45000000000002,11,2,0.375,-4.5900002
neolignan smi07,C=CCc1cc(OC)c(OC(C)C(O)c2ccc(OC)c(OC)c2)c(OC)c1,388.46000000000015,3.9504000000000037,1,6,66.38000000000001,10,2,0.36363636363636365,-4.619999900000002
neolignan smi10,C=CCc1cc(OC)c(OC(C)C(O)c2cc(O)cc(OC)c2)c(OC)c1,374.4330000000001,3.647400000000003,2,6,77.38000000000001,9,2,0.3333333333333333,-4.6500001
nitrendipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,360.36600000000004,2.5657000000000005,1,7,107.77000000000001,5,2,0.3333333333333333,-4.8499999
omeprazole,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,345.4240000000001,2.8997400000000013,1,5,77.10000000000001,5,3,0.29411764705882354,-4.1700001
ouabain,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,584.6590000000006,-1.5149999999999972,8,12,206.59999999999997,4,6,0.896551724137931,-7.23
PNU200603,N=C(N)c1ccc2[nH]c(-c3ccccn3)nc2c1,237.26600000000002,1.90897,3,3,91.44,2,3,0.0,-6.4699998
quercitrin ,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,448.38000000000017,0.4886999999999995,7,11,190.27999999999997,3,4,0.2857142857142857,-6.0999999
saquinavir,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,670.855,3.092400000000003,5,7,166.75,12,5,0.5,-6.2600002
SB209670,CCCOc1ccc2c(c1)[C@@H](c1ccc(OC)cc1OCC(=O)O)[C@H](C(=O)O)C2,400.4270000000002,3.3362000000000007,2,5,102.29,9,3,0.36363636363636365,-5.23
SDZ-RAD,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC3[C@H](C[C@@H]4CC[C@@H](OCCO)[C@H](OC)C4)[C@H](CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)CC[C@H](C)/C=C/C=C/C=C/1C)OC(=O)[C@H]32,956.2240000000002,5.807100000000007,3,14,204.65999999999997,8,5,0.7547169811320755,-4.630000099999998
sulfamethoxazole,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,253.28300000000002,1.3660199999999998,2,5,98.22,3,2,0.1,-4.880000099999998
betazolol,CC(C)NC[C@@H](O)COc1ccc(CCOCC2CC2)cc1,307.434,2.3933999999999997,2,4,50.72,11,2,0.6666666666666666,-4.8099999
betazolol ester,CC(C)NC[C@H](COc1ccc(CCOCC2CC2)cc1)OC(=O)C1CC1,375.5090000000001,3.354300000000002,1,5,56.79,13,3,0.6818181818181818,-4.52
caffeine,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.194,-1.0293,0,6,61.82,0,2,0.375,-4.3400002
4,CN(C(=O)[C@H](Cc1ccc(CN)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,465.6190000000003,3.589100000000002,2,4,92.5,8,4,0.34615384615384615,-4.9586072
74,Cn1nnnc1-c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,505.6420000000004,4.651200000000004,2,6,87.97,7,5,0.5,-5.6989698
Verapamil,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,454.6110000000002,5.093080000000005,0,6,63.95,13,2,0.5185185185185185,-4.961279900000001
2j,C[C@@H](NC(=O)C1(NC(=O)C(F)(F)F)CC1)c1ccc(-c2cc(Cl)cc(Cl)c2-c2nnn(C)n2)cc1F,545.3240000000002,4.378300000000002,2,6,101.8,6,4,0.3181818181818182,-4.5528421
2f,COC(=O)c1c(Cl)cc(Cl)cc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,521.2940000000002,4.974400000000003,2,4,84.5,6,3,0.3181818181818182,-4.7447276
2g,COC(=O)c1c(F)cc(Cl)cc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,504.8390000000002,4.460100000000003,2,4,84.5,6,3,0.3181818181818182,-4.5686364
31,CNCc1cnc(C)cc1Oc1ccccc1Oc1ccccc1,320.392,4.694020000000004,1,4,43.38000000000001,6,3,0.15,-4.8399267
943-Ketotifen fumarate (38),CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,309.4340000000001,4.014400000000004,0,3,20.310000000000002,0,4,0.3157894736842105,-3.9546771
882-13i,C[C@@H]1O[C@@H](c2ccc(N(O)O)cc2)OC[C@H]1NC(=O)Cc1ccccc1,358.3940000000001,2.4328000000000003,3,6,91.26000000000002,5,3,0.3157894736842105,-4.9846401
061-Amiloride,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,229.63099999999997,-1.2919999999999998,4,5,159.29,1,1,0.0,-5.5642352
187-Saquinavir,CC(C)(C)NC(=O)[C@H]1C[C@H]2CCCC[C@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,670.855,3.092400000000003,5,7,166.75,12,5,0.5,-5.8616972
Acyclovir,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,225.20799999999997,-1.3318000000000003,3,7,119.05000000000001,4,2,0.375,-5.9899998
Atropine,CN1[C@@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,289.37500000000006,1.9308999999999996,1,4,49.769999999999996,4,3,0.5882352941176471,-4.7016673
Bendroflumethiazide,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,421.4220000000001,1.6254000000000004,3,5,118.35999999999999,3,3,0.2,-5.8899999
Cisapride,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,465.9530000000003,3.358100000000002,2,6,86.05,9,3,0.43478260869565216,-4.52
Cymarin,COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O,548.6730000000005,2.4333000000000005,3,9,131.75,5,6,0.8666666666666667,-5.579999900000002
Diphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1,255.36100000000002,3.3542000000000023,0,2,12.47,6,2,0.29411764705882354,-4.27
Erlotinib,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.4430000000002,3.405100000000002,1,7,74.73000000000002,10,3,0.2727272727272727,-4.4699998
Furazolidone,O=C1OCCN1/N=C/c1ccc(N(O)O)o1,227.17600000000002,0.6505000000000001,2,7,98.74000000000001,3,2,0.25,-4.9899998
Gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,0.36363636363636365,-4.48
Ketoconazole,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.4399999999999,4.205800000000003,0,7,69.06,7,5,0.38461538461538464,-4.7538648
Ketotifen,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,309.4340000000001,4.014400000000004,0,3,20.310000000000002,0,4,0.3157894736842105,-4.9499998
Methadone,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,309.45300000000003,4.292000000000004,0,2,20.310000000000002,7,2,0.38095238095238093,-4.6599998
Methyldopa,C[C@@](N)(Cc1ccc(O)c(O)c1)C(=O)O,211.21699999999998,0.4423000000000001,4,4,103.78000000000002,3,1,0.3,-6.619894
Scopolamine,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,303.358,0.9180999999999995,1,5,62.3,4,4,0.5882352941176471,-4.724059099999999
Talinolol,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,363.50200000000024,3.268600000000002,4,4,82.62,7,2,0.65,-4.9684534000000005
Terfenadine,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,471.6850000000001,6.445800000000008,2,3,43.7,8,4,0.4375,-5.2600002
Viloxazine,CCOc1ccccc1OCC1CNCCO1,237.29899999999992,1.4525,1,4,39.72,5,2,0.5384615384615384,-4.3899999
"Maraviroc (UK-427,857)",Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,513.6770000000002,5.950920000000006,1,5,63.050000000000004,8,5,0.6896551724137931,-6.0
Rhodamine 123 (Rho 123),COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,344.37000000000006,4.052870000000001,2,5,89.31,2,4,0.047619047619047616,-5.9411516
N-Acetyl-D-leucyl-D-phenylalanine N-Methylamide (4),CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC(C)C)NC(C)=O,333.4320000000001,1.0106999999999988,3,3,87.30000000000001,8,1,0.5,-5.2142239
N-Acetylglycine Phenethylamide (7),CC(=O)NCC(=O)NCCc1ccccc1,220.272,0.48140000000000005,2,2,58.2,5,1,0.3333333333333333,-4.6597776
N-Acetyl-D-valine Phenethylamide (9a),CC(=O)N[C@@H](C(=O)NCCc1ccccc1)C(C)C,262.353,1.5059999999999998,2,2,58.2,6,1,0.4666666666666667,-4.4610906
10,N=C(N)c1cccc(CC(CC(=O)N2CCNCC2)NS(=O)(=O)c2ccc3ccccc3c2)c1,479.6060000000001,1.835370000000001,4,5,128.38,8,4,0.28,-7.0312262
Corticosterone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,346.46700000000016,2.666700000000002,2,4,74.6,2,4,0.8095238095238095,-4.3887606
Sucrose,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,342.297,-5.395599999999993,8,11,189.52999999999997,5,2,1.0,-5.9186072
Doxorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3O[C@@H]1C[C@@H](N)[C@@H](O)[C@@H](C)O1,543.5250000000003,0.0012999999999993017,6,12,206.07,5,5,0.4444444444444444,-6.5900002
Propranolol ester,CC(C)NCC(COc1cccc2ccccc12)OC(=O)C1CC1,327.42400000000015,3.538400000000002,1,4,47.56,8,3,0.45,-4.1608586
Proscillaridin,CC1OC(O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)C(O)C(O)C1O,530.6580000000004,3.013800000000002,4,8,129.59,3,6,0.7666666666666667,-6.2299852
Dexamethasone-?-D-glucuronide,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC1O[C@@H](CC(=O)O)[C@H](O)[C@@H](O)[C@@H]1O,582.6180000000005,0.2023000000000018,6,10,191.04999999999995,6,5,0.7586206896551724,-5.9796510000000005
U-84656 (IV),CNC(=O)[C@@H]1Cc2cn(cn2)CC(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,390.4440000000001,-1.4920999999999964,2,6,116.64,1,3,0.6111111111111112,-5.8998151
Ac-D-phe3-NH2,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,500.5990000000002,1.6740999999999995,4,4,130.39000000000001,12,3,0.2413793103448276,-5.764868700000001
PNU200648,Cc1ccnc2nc(Cc3nc4ccc(C(=N)N)cc4[nH]3)[nH]c12,305.345,2.01749,4,4,120.12,3,4,0.125,-7.0478787
PNU200681,Cc1ccnc2[nH]c(Cc3nc4ccc(/C(N)=N\O)cc4[nH]3)nc12,321.34400000000005,1.8279199999999998,4,5,128.86,3,4,0.125,-6.6994848
PNU-179450,CCC(=O)NC[C@H]1CN(c2ccc(-c3nncs3)c(F)c2)C(=O)O1,350.3750000000001,2.1955999999999998,1,6,84.42,5,3,0.3333333333333333,-4.4308991
PNU-182347,CC(=S)NC[C@H]1CN(c2ccc(-c3nnc(CN)s3)c(F)c2)C(=O)O1,381.4580000000001,2.0649999999999995,2,7,93.36999999999999,5,3,0.3333333333333333,-4.8219547
PNU-179397,CCC(=O)NC[C@H]1CN(c2ccc(-n3cc(C#N)cn3)c(F)c2)C(=O)O1,357.3450000000001,1.7344799999999996,1,6,100.25000000000001,5,3,0.29411764705882354,-4.3099999
PNU-182945,CNCc1nnc(-c2ccc(N3C[C@H](CNC(C)=S)OC3=O)cc2F)s1,395.48500000000007,2.3257000000000003,2,7,79.38,6,3,0.375,-4.769775900000001
PNU-241028,CC(=S)NC[C@H]1CN(c2ccc(-c3nnc(CNS(C)(=O)=O)s3)c(F)c2)C(=O)O1,459.5500000000001,1.6554999999999997,2,8,113.52,7,3,0.375,-5.619894
NK1NK2 analogue 104 (15f),COc1cc(C(=O)N2CC[C@](CCN3CCC(C(=O)N4CCN(C)CC4)(c4cccnc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,724.7300000000001,5.396000000000007,0,8,87.68,10,6,0.5,-5.1382737
341908,CC(C)NS(=O)(=O)n1c(N)nc2ccc(C(C(N)=O)c3cccc(F)c3)cc21,405.4550000000001,1.4657000000000004,3,6,133.1,6,3,0.2222222222222222,-4.3312735999999985
"UK 224,671",NS(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,544.5490000000002,2.1590000000000016,1,5,90.18999999999998,8,5,0.7083333333333334,-5.8969545
5'-L-glycyl-L-leucyl-floxuridine,CC(C)CC(NC(=O)CN)C(=O)OC[C@@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)C[C@H]1O,416.4060000000001,-1.6430999999999965,4,9,165.73999999999998,8,2,0.6470588235294118,-5.2006745
N-[5-[(4-Dimethylaminobenzoyl)amino]pentyl]-2-mercaptoacetamide (S2),CN(C)c1ccc(C(=O)NCCCCCNC(=O)CS)cc1,323.46199999999993,1.6986999999999997,3,4,61.440000000000005,9,1,0.5,-5.1324477
Vorinostat (SAHA-suberoylanilide hydroxamic acid),O=C(CCCCCCC(=O)Nc1ccccc1)NO,264.32500000000005,2.4711,3,3,78.43,8,1,0.42857142857142855,-5.629466099999999
2,CCCCCCC(N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,751.9290000000002,3.129800000000004,7,7,212.74,19,5,0.40476190476190477,-5.4504986
11,CCCCCCC(N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1O[C@H](C(N)=O)[C@@H](O)C(O)C1O,927.0690000000004,0.053600000000009806,11,12,311.76000000000005,21,6,0.4583333333333333,-5.79
13,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,638.769,2.291440000000002,6,6,183.64,12,5,0.3333333333333333,-6.2987847000000015
Sulfanilic acid,Nc1ccc(S(=O)(=O)O)cc1,173.193,0.5155000000000001,2,3,80.39,1,1,0.0,-5.4299998
PB-43,Cn1cncc1CN1CC(N(CCn2cccc2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,501.61600000000027,2.8106799999999996,0,8,100.05000000000001,8,5,0.2692307692307692,-4.9099998
PB-102,CC(C)COC(=O)N1CCC(CN(C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)S(=O)(=O)c2ccccn2)CC1,605.7650000000001,3.8135800000000026,0,9,124.65999999999998,9,5,0.4838709677419355,-5.1224694
MEN14970,O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1)c1ccc(-c2ccccc2)s1,588.7740000000007,4.023700000000004,3,6,99.77000000000001,12,5,0.42424242424242425,-4.9309068
-,O=Cc1ccncc1,107.11199999999998,0.8940999999999999,0,2,29.96,1,1,0.0,-4.1805572999999985
-,Oc1ccncc1,95.10099999999998,0.7871999999999999,1,2,33.120000000000005,0,1,0.0,-4.1089525
-,c1ccc(Cc2ccncc2)cc1,169.227,2.6724000000000006,0,1,12.89,2,2,0.08333333333333333,-3.9978395
-,Fc1ccncc1,97.09199999999998,1.2207000000000001,0,1,12.89,0,1,0.0,-3.8897052
3'-Cl BZT,CN1C2CC[C@@H]1CC(OC(c1ccccc1)c1cccc(Cl)c1)C2,341.88200000000006,5.071200000000005,0,2,12.47,4,4,0.42857142857142855,-4.662271
"7,4'-DMF",COc1ccc(-c2cc(=O)c3ccc(OC)cc3o2)cc1,282.295,3.4772000000000025,0,4,48.67,3,3,0.11764705882352941,-4.6010299
12g,Cn1cncc1CN(CCN(Cc1ccccc1)S(=O)(=O)c1ccccn1)c1ccc(C#N)cc1,486.60100000000017,3.5844800000000028,0,7,95.12,10,4,0.19230769230769232,-5.5514212
"(2E,4Z,8Z)-N-isobutyldodeca-2,4,10-triene-8 -ynamide (4) mw = 245",C/C=C/C#CCC/C=C\C=C\C(=O)NCC(C)C,245.36599999999999,3.2307000000000015,1,1,29.1,6,0,0.4375,-4.0
"2',3'-dideoxyinosine (ddI)",OC[C@@H]1CC[C@H](n2cnc3c(O)ncnc32)O1,236.23100000000002,0.20180000000000003,2,7,93.29,2,3,0.5,-5.6708102
Val-ACV,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,324.341,-0.7975999999999985,3,9,151.14000000000004,7,2,0.5384615384615384,-5.6697760000000015
CF 1526 (p-OMe),COC(=O)C(C)NP(=O)(OC[C@@H]1C=C[C@H](n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(OC)cc1,495.4250000000003,1.6620199999999992,2,10,147.17999999999995,10,3,0.38095238095238093,-5.9819288
S-nitrosylated captopril (CapNO),C[C@H](CSN=O)C(=O)N1CCC[C@@H]1C(=O)O,246.28799999999995,1.1127,1,5,87.04,5,1,0.7777777777777778,-4.5
13,CCOC(=O)c1ccc2c(C(C(=O)NS(=O)(=O)c3ccc(C)cc3OC)c3ccc4c(c3)OCO4)cn(C)c2c1,564.6160000000002,4.037720000000003,1,9,122.16,8,5,0.2413793103448276,-4.6994848
ME3229,CCCCOC(=O)COc1ccc(C(=O)CNC(=O)c2cc3c(s2)CCNC3)cc1OCC(=O)OCCCC,560.6690000000001,3.450700000000002,2,10,129.26,16,3,0.5,-5.1011863
10b,CC(C)(NC(=O)c1cc2ccccc2s1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,536.6980000000002,2.9757000000000016,3,6,99.77000000000001,11,4,0.41379310344827586,-5.3289509000000015
25c,CN1CCN(C(=O)CCNC(=O)[C@@H](Cc2ccccc2)NC(=O)C2(NC(=O)c3cc4ccccc4s3)CCCC2)CC1,589.7619999999998,2.9517000000000024,3,6,110.85,10,5,0.4375,-5.6994848
25e,O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCC(=O)N2CCN(CC3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,673.8800000000005,3.7485000000000035,3,7,120.08,12,6,0.5135135135135135,-5.5693183
30d,O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(C3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,616.8280000000007,4.678600000000004,3,6,99.77000000000001,10,6,0.5142857142857142,-5.7979398
21b,CC1CN(CCCNC(=O)[C@@H](Cc2ccccc2)NC(=O)C2(NC(=O)c3cc4ccccc4s3)CCCC2)CC(C)N1,589.806,3.8599000000000023,4,6,102.57,11,5,0.48484848484848486,-5.9593034000000005
20E 22-methyl ether (4),CO[C@H](CCC(C)(C)O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]4(C)C3CC[C@]12C,494.6690000000004,2.5080999999999998,5,7,127.45000000000002,6,4,0.8928571428571429,-4.79
PoA 2-methyl ether (16),CO[C@H]1C[C@]2(C)C3CC[C@]4(C)[C@@H]([C@@](C)(O)[C@H](O)CCC(C)C)CC[C@@]4(O)C3=CC(=O)[C@@H]2C[C@H]1O,478.67000000000036,3.3932000000000024,4,6,107.22000000000001,6,4,0.8928571428571429,-4.6999998
PoA 3.22-dimethyl ether (20),CO[C@@H]1C[C@H]2C(=O)C=C3C(CC[C@]4(C)[C@@H]([C@@](C)(O)[C@@H](CCC(C)C)OC)CC[C@@]34O)[C@]2(C)C[C@@H]1O,492.69700000000034,4.047300000000004,3,6,96.22000000000001,7,4,0.896551724137931,-4.5380535
Ponasterone A (26),CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]4(C)C3CC[C@]12C,464.64300000000026,2.7391000000000005,5,6,118.22,5,4,0.8888888888888888,-4.7199998
Ergonovine,CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,325.4120000000001,1.5346000000000002,3,3,68.36,3,4,0.42105263157894735,-5.1684265
Folinic acid,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,473.4460000000002,-0.7310999999999974,7,9,219.83999999999997,10,3,0.3,-7.5214391
Liquiritigenin (LG),O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21,256.257,2.8043000000000013,2,4,66.76,1,3,0.13333333333333333,-4.8000002
Ginsenoside Rg1 (Rg1),CC(C)=CCC[C@](C)(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C,801.0240000000005,1.1198000000000017,10,14,239.21999999999994,10,6,0.9523809523809523,-6.5883503
Berberrubine (BRB),COc1ccc2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2,322.3400000000001,2.7933000000000012,1,4,51.80000000000001,1,5,0.21052631578947367,-4.8815303
Ajmalicine (AMC),COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]12,352.434,3.1788000000000016,1,4,54.56,1,5,0.47619047619047616,-4.8187928
Ajmaline (AML),CC[C@H]1[C@@H]2C[C@@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@@H]5O)N3[C@@H]1O,326.44,1.5545,2,4,46.94,1,7,0.7,-4.9387093
Beta-colubrine (Col),COc1ccc2c(c1)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@@H]6[C@@H]5C[C@@H]43,364.44500000000005,2.1010999999999997,0,4,42.010000000000005,1,7,0.5909090909090909,-4.5717444
Icajine (Ica),CN1CC[C@]23C(=O)C[C@@H]4C(=CCO[C@H]5CC(=O)N(c6ccccc62)[C@@H]3[C@@H]54)C1,364.44500000000005,1.9092,0,4,49.85,0,7,0.5454545454545454,-4.5816798
Pyr-His-Pro-NH2 (TRH),NC(=O)[C@H]1CCCN1C(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1,362.3900000000002,-1.808099999999996,4,5,150.28,6,3,0.5625,-6.8313413
Taxifolin (29),O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,304.25399999999996,1.1862999999999995,5,7,127.45000000000002,1,3,0.13333333333333333,-6.5093193
